Format Version,1.24,Take Name,RADs_3s_period_1440deg_amplitude,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-10 03.54.27.451 PM,Capture Start Frame,1605685,Total Frames in Take,7649,Total Exported Frames,7649,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1989,16.575000,163.411148,183.383652,310.424194,58.710701,171.073593,306.296875,284.093872,182.844894,221.647507,288.912964,190.957138,306.089874,150.256470,224.845062,-19.282217,-54.478531,173.090240,66.949867,358.765076,192.034729,-45.052853,269.367584,191.171585,-36.227493,-51.591412,185.799332,148.350769,267.794189,177.450638,50.757385,365.706879,214.978043,129.546768,156.512024,170.069931,227.162125,283.228821,180.820694,134.563736,76.171654,157.488281,231.333267,-41.452511,190.379608,314.079529,-49.261265,174.866089,232.971802,154.566437,192.354401,142.177902,58.219566,204.027924,-15.722431,151.176193,192.325684,62.429989,68.458633,179.545761,64.971153,-61.538170,190.644150,-10.972748,69.534111,167.914383,147.692139,353.307831,237.461166,293.052734,358.581116,195.459351,44.618767,,,,,,,,,
1990,16.583333,163.346481,183.141388,310.438446,58.716324,171.095428,306.302521,284.103119,182.856842,221.649353,288.949341,190.973541,306.063629,150.584366,224.330032,-19.198202,-54.459076,173.112350,66.966240,358.784180,192.018600,-45.052612,269.380798,191.158295,-36.217747,-51.568344,185.797928,148.359863,267.793976,177.456940,50.761086,365.720062,214.968887,129.556885,156.516479,170.081650,227.170059,283.236481,180.821106,134.570877,76.181580,157.465027,231.343155,-41.443638,190.392761,314.083679,-49.239799,174.896698,232.980835,154.561508,192.313858,142.199310,58.239128,204.005981,-15.714301,151.191330,192.317017,62.432888,68.474457,179.527115,64.967636,-61.553299,190.827148,-10.957418,69.558266,167.893555,147.694611,353.323608,237.481735,293.049622,358.590820,195.475266,44.627796,,,,,,,,,
1991,16.591667,163.422943,183.406982,310.421021,58.730751,171.102432,306.311951,284.117188,182.881744,221.664978,288.955902,190.993805,306.076508,150.577545,224.441559,-19.426046,-54.428402,173.117737,66.971977,358.828064,192.018875,-45.043892,269.410614,191.140976,-36.223896,-51.538681,185.794205,148.358551,267.793732,177.475876,50.763500,365.739380,214.956390,129.571320,156.534149,170.089874,227.171356,283.249146,180.820923,134.572220,76.200203,157.466003,231.353790,-41.301052,190.563507,314.077423,-49.221523,174.911407,232.997437,154.575851,192.316635,142.198380,58.262867,204.017517,-15.713822,151.245026,192.320755,62.395039,68.493538,179.522324,64.968216,-61.496468,190.904434,-10.977075,69.578224,167.888123,147.699905,353.244446,237.613220,292.999939,358.610199,195.452240,44.636654,,,,,,,,,
1992,16.600000,163.435074,183.424088,310.416229,58.742100,171.143539,306.300720,284.124298,182.905396,221.669891,288.959595,191.021851,306.075470,150.396378,224.898605,-19.474852,-54.402367,173.143890,66.957008,358.873505,191.973663,-45.047951,269.216705,191.534149,-36.254719,-51.511486,185.777359,148.347534,267.814972,177.536194,50.732883,365.765106,214.942612,129.575684,156.596436,170.165405,227.151352,283.312897,180.894333,134.588181,76.218132,157.469666,231.352524,-41.268318,190.617035,314.051453,-49.203697,174.934265,232.984421,154.736053,192.541122,142.163406,58.280575,204.011581,-15.727350,151.270020,192.347122,62.381325,68.515144,179.509735,64.958694,-61.448223,190.951691,-10.992738,69.606110,167.913116,147.689255,353.267212,237.612579,293.016113,358.640259,195.443436,44.633850,,,,,,,,,
1993,16.608333,163.543274,183.757141,310.464478,58.742172,171.187012,306.301514,284.141113,182.903503,221.674881,288.972900,191.131439,306.091125,150.411774,225.035065,-19.465256,-54.387554,173.120193,66.942238,358.908173,191.944427,-45.045380,269.168243,191.673904,-36.272728,-51.497135,185.766891,148.334991,267.777527,177.420441,50.746258,365.786346,215.088272,129.643036,156.620071,170.201553,227.145172,283.339661,180.912231,134.582825,76.225487,157.492996,231.350266,-41.272274,190.640686,314.051941,-49.214603,174.994080,232.937546,154.773361,192.638184,142.139893,58.450836,203.441116,-15.691478,151.271317,192.343887,62.377235,68.537964,179.476318,64.951714,-61.432442,191.003998,-10.990874,69.611061,167.926498,147.691483,353.210449,237.704910,292.978027,358.671906,195.455872,44.656666,,,,,,,,,
1994,16.616667,163.551025,183.783585,310.461823,58.729649,171.234085,306.292358,284.144653,182.928680,221.679962,288.979126,191.159393,306.091522,150.436172,224.933517,-19.466499,-54.387302,173.081177,66.913979,358.917969,191.935089,-45.046772,269.193604,191.638138,-36.275307,-51.487072,185.761093,148.306213,267.793732,177.599899,50.704556,365.801727,215.078995,129.636475,156.613022,170.228867,227.155640,283.334778,180.915054,134.582352,76.220001,157.526108,231.350967,-41.324219,190.709778,313.991943,-49.220165,175.047119,232.914001,154.762970,192.638336,142.138870,58.441963,203.392288,-15.698923,151.265472,192.330948,62.374905,68.531212,179.296829,64.878212,-61.417587,190.974747,-11.021336,69.583839,167.890442,147.687820,353.201477,237.746338,292.981201,358.686920,195.425888,44.654106,,,,,,,,,
1995,16.625000,163.536911,183.811768,310.461212,58.710724,171.290115,306.287567,284.133484,182.923431,221.671753,288.964264,191.187592,306.093567,150.374161,224.858017,-19.511486,-54.393192,173.065262,66.882858,358.910553,191.915451,-45.061848,269.194153,191.569611,-36.275120,-51.488220,185.757248,148.272644,267.784058,177.599930,50.723347,365.785492,214.918610,129.571976,156.601837,170.239883,227.152390,283.276520,180.826004,134.560455,76.206253,157.545425,231.355789,-41.499302,190.562210,314.011902,-49.240349,175.091553,232.888428,154.753342,192.608780,142.132889,58.423241,203.326599,-15.723059,151.213928,192.312073,62.399578,68.520721,179.192337,64.854836,-61.412685,190.954697,-11.036494,69.570435,167.837021,147.671677,352.429382,238.807281,292.559387,358.681366,195.412125,44.641190,,,,,,,,,
1996,16.633333,163.518539,183.826477,310.454071,58.694740,171.361099,306.262451,284.112274,182.953934,221.675873,288.943604,191.222198,306.084198,150.349915,224.840500,-19.523752,-54.406937,173.022614,66.854568,358.890808,191.915649,-45.062214,269.167450,191.554031,-36.256401,-51.442787,185.662704,148.217987,267.788544,177.538666,50.720573,365.766785,214.904205,129.565643,156.585358,170.248352,227.145737,283.253510,180.817047,134.574539,76.180061,157.568909,231.347809,-41.606796,190.763153,313.968262,-49.266964,175.141830,232.870865,154.575592,192.329834,142.169907,58.406494,203.256744,-15.743412,151.195007,192.277237,62.390938,68.500443,179.141632,64.834801,-61.435238,190.951401,-11.039091,69.557770,167.779572,147.655014,352.413727,238.843643,292.537048,358.658295,195.367584,44.628410,,,,,,,,,
1997,16.641667,163.455215,184.024673,310.481934,58.679169,171.413193,306.222168,284.093933,182.937698,221.651718,288.917694,191.272568,306.061707,150.342010,224.806656,-19.554876,-54.430435,172.997330,66.820946,358.872131,191.920425,-45.070129,269.156403,191.525208,-36.274559,-51.456257,185.675873,148.179352,267.754730,177.350769,50.728294,365.749725,214.912933,129.554230,156.567184,170.279800,227.127411,283.251129,180.788208,134.562820,76.148720,157.627670,231.307510,-41.620728,190.802460,313.938263,-49.287552,175.158890,232.840240,154.559891,192.285599,142.172195,58.391369,203.234589,-15.777489,151.184647,192.279800,62.375786,68.480820,179.131821,64.809853,-61.447308,190.957779,-11.062406,69.535698,167.777496,147.630020,353.147614,237.853302,292.910461,358.637482,195.376816,44.626320,,,,,,,,,
1998,16.650000,163.346649,183.728119,310.419250,58.674404,171.426804,306.206146,284.093384,182.928650,221.649246,288.907562,191.171509,306.041656,150.337067,224.796936,-19.577621,-54.451481,172.949905,66.802147,358.872223,191.917023,-45.091370,269.165100,191.485474,-36.291019,-51.462257,185.668686,148.169189,267.806152,177.475357,50.710758,365.746552,214.893280,129.546692,156.561829,170.279114,227.113693,283.249512,180.785522,134.553513,76.145744,157.638962,231.296021,-41.636269,190.840302,313.926941,-49.304985,175.188736,232.833801,154.559021,192.295135,142.164185,58.382488,203.217316,-15.806487,151.178009,192.284256,62.358688,68.466553,179.133408,64.793274,-61.466076,190.988007,-11.064743,69.517570,167.794800,147.617752,352.366974,238.899582,292.502563,358.633331,195.386520,44.619316,,,,,,,,,
1999,16.658333,163.344788,183.753326,310.406219,58.666164,171.472473,306.185425,284.087921,182.902344,221.629257,288.892181,191.142334,306.032166,150.341354,224.778275,-19.599028,-54.470436,172.919556,66.759315,358.882416,191.923218,-45.100719,269.167755,191.504395,-36.307110,-51.475498,185.656174,148.138199,267.785614,177.501190,50.694489,365.746246,214.888321,129.539795,156.559341,170.291367,227.098785,283.247009,180.785065,134.547409,76.133453,157.662918,231.283600,-41.645313,190.861771,313.917938,-49.318321,175.207199,232.816360,154.558685,192.275970,142.152481,58.382168,203.211319,-15.835537,151.173126,192.294159,62.338367,68.457695,179.124908,64.762581,-61.477047,191.055557,-11.106008,69.508003,167.804031,147.607590,352.389465,238.872177,292.521484,358.638641,195.393555,44.614120,,,,,,,,,
2000,16.666667,163.356064,183.760651,310.403900,58.667717,171.507126,306.185028,284.094025,182.888412,221.639542,288.890289,191.138229,306.038696,150.349045,224.775665,-19.605169,-54.468674,172.901855,66.732513,358.904663,191.923309,-45.092117,269.172333,191.500046,-36.313240,-51.472954,185.644440,148.123810,267.746460,177.370041,50.715965,365.743011,214.886322,129.548050,156.570374,170.299927,227.104340,283.256653,180.781677,134.545242,76.141602,157.688751,231.287170,-41.644341,190.867371,313.909912,-49.316956,175.227585,232.805908,154.566132,192.287231,142.148087,58.390331,203.180222,-15.841425,151.182175,192.293274,62.335613,68.469917,179.114502,64.750839,-61.462723,191.058807,-11.122357,69.560791,167.730865,147.558792,352.377197,238.880386,292.535675,358.648743,195.385254,44.620747,,,,,,,,,
2001,16.675000,163.346405,183.779434,310.400848,58.663120,171.537430,306.176971,284.085419,182.890289,221.643097,288.887482,191.127731,306.047180,150.349442,224.769089,-19.604935,-54.458675,172.871552,66.705597,358.912262,191.909348,-45.082623,269.170288,191.498062,-36.302975,-51.469746,185.649200,148.108612,267.806610,177.476456,50.706303,365.747498,214.882675,129.556747,156.560440,170.328430,227.100174,283.249084,180.783035,134.552811,76.137138,157.704651,231.278412,-41.646957,190.902481,313.898834,-49.314587,175.248047,232.782898,154.565613,192.286987,142.149200,58.385002,203.165283,-15.841195,151.189163,192.270020,62.335014,68.474991,179.087585,64.748848,-61.450077,191.063995,-11.120532,69.573891,167.747269,147.554169,352.356415,238.881302,292.562408,358.657043,195.368622,44.631870,,,,,,,,,
2002,16.683333,163.445312,184.084885,310.462830,58.664417,171.530151,306.176605,284.090424,182.865280,221.662827,288.853699,191.131348,306.088531,150.352661,224.749329,-19.593700,-54.433437,172.811813,66.687546,358.925323,191.872040,-45.074360,269.175476,191.476624,-36.293480,-51.465351,185.687592,148.053116,267.756256,177.341263,50.720730,365.746643,214.883438,129.581161,156.561752,170.322311,227.109741,283.249268,180.770386,134.561630,76.140472,157.691666,231.283508,-41.638294,190.917999,313.881134,-49.306419,175.249069,232.765762,154.572342,192.288574,142.151566,58.387123,203.112457,-15.839355,151.196121,192.241928,62.344082,68.487244,179.035233,64.759811,-61.418137,190.993042,-11.123988,69.620178,167.692047,147.509979,352.333801,238.893997,292.581055,358.665222,195.367935,44.650162,,,,,,,,,
2003,16.691667,163.291214,183.832153,310.360138,58.651939,171.557480,306.167755,284.070404,182.857376,221.680847,288.820312,191.133118,306.106873,150.362427,224.782486,-19.612942,-54.407066,172.743195,66.655319,358.926453,191.876282,-45.044483,269.175476,191.466599,-36.275936,-51.464035,185.705872,148.038834,267.644348,177.702499,50.559837,365.732147,214.878571,129.590393,156.540283,170.343964,227.112091,283.243225,180.761536,134.572128,76.137146,157.707703,231.275650,-41.645267,190.944366,313.863586,-49.299969,175.252640,232.748749,154.718079,192.534302,142.118805,58.379086,203.084290,-15.834617,151.201675,192.212387,62.351284,68.500603,178.994080,64.767281,-61.409893,190.969986,-11.099581,69.635323,167.659882,147.505264,352.273468,238.950333,292.585205,358.663818,195.345245,44.649063,,,,,,,,,
2004,16.700000,163.275421,183.834457,310.346375,58.640987,171.577591,306.153412,284.060089,182.844040,221.683044,288.800385,191.128357,306.122681,150.364838,224.804260,-19.619434,-54.385841,172.683304,66.622810,358.932556,191.850708,-45.037617,269.174194,191.449799,-36.279129,-51.467644,185.700607,148.009796,267.640137,177.756424,50.643444,365.766815,214.756378,129.667435,156.530197,170.358948,227.109833,283.246338,180.741928,134.574280,76.132973,157.716507,231.263763,-41.654716,190.964523,313.842957,-49.306335,175.251526,232.728760,154.580505,192.309860,142.126801,58.381920,203.038361,-15.839027,151.208420,192.192703,62.352333,68.514305,178.940765,64.761238,-61.403114,190.918243,-11.097962,69.650291,167.631699,147.498413,352.239960,238.973038,292.578278,358.657898,195.350662,44.667065,,,,,,,,,
2005,16.708333,163.266418,183.854279,310.345184,58.620441,171.620041,306.143463,284.050629,182.847610,221.678024,288.780701,191.146637,306.112122,150.365189,224.795807,-19.627535,-54.372570,172.625214,66.578766,358.936005,191.851990,-45.038750,269.179199,191.436874,-36.286842,-51.482899,185.693924,147.982498,267.692017,177.451141,50.704483,365.726624,214.866959,129.608429,156.517487,170.388687,227.103134,283.247070,180.734451,134.575333,76.115379,157.770172,231.252472,-41.671497,190.992813,313.816559,-49.322887,175.264893,232.699188,154.569626,192.273148,142.140198,58.386387,203.008118,-15.858705,151.211136,192.166824,62.345955,68.520813,178.927521,64.751228,-61.386925,190.862793,-11.098498,69.645393,167.651489,147.488754,352.235596,238.977325,292.580078,358.651550,195.350998,44.660595,,,,,,,,,
2006,16.716667,163.271713,183.887161,310.335938,58.609238,171.650665,306.120270,284.056091,182.823700,221.661850,288.780151,191.174469,306.091339,150.363983,224.778687,-19.633308,-54.365433,172.550369,66.528831,358.942017,191.854813,-45.052578,269.181549,191.420898,-36.302544,-51.518795,185.792709,147.879471,267.775116,177.246964,50.733944,365.717133,214.875793,129.580551,156.520096,170.388138,227.079391,283.253540,180.720078,134.563126,76.097443,157.817001,231.233475,-41.688362,190.999588,313.791840,-49.323997,175.311951,232.648926,154.730438,192.503082,142.092453,58.388130,202.991882,-15.876129,151.213547,192.138641,62.330227,68.524277,178.909164,64.733627,-61.379910,190.775024,-11.102021,69.646477,167.670258,147.474792,352.238922,238.999954,292.560486,358.649414,195.346924,44.642818,,,,,,,,,
2007,16.725000,163.259827,183.918411,310.296997,58.598942,171.686615,306.069275,284.056366,182.837540,221.634979,288.773285,191.254288,306.056061,150.370056,224.765823,-19.659506,-54.386513,172.519104,66.483398,358.939911,191.868652,-45.075878,269.192474,191.416733,-36.324306,-51.522007,185.817581,147.837997,267.795959,177.211365,50.731293,365.713898,214.895691,129.567444,156.463654,170.506516,227.028015,283.257324,180.734558,134.547180,76.050201,157.931473,231.174545,-41.707672,191.033493,313.756012,-49.327831,175.332886,232.599411,154.562958,193.056152,141.956360,58.262436,203.099243,-15.958624,151.222076,192.113449,62.290573,68.739540,178.401352,64.730629,-61.393936,190.754517,-11.127853,69.636711,167.700775,147.448349,352.393890,238.958115,292.705017,358.651764,195.374893,44.629509,,,,,,,,,
2008,16.733333,163.244949,183.939423,310.256195,58.602940,171.698608,306.024963,284.063080,182.864258,221.611877,288.770813,191.304031,306.022369,150.381699,224.749313,-19.686861,-54.384949,172.431183,66.404205,358.973541,191.861481,-45.119740,269.204437,191.392303,-36.360210,-51.525776,185.814453,147.782349,267.676941,177.646133,50.531727,365.717346,214.884613,129.542648,156.506027,170.441254,226.994843,283.263336,180.740189,134.529434,76.047760,157.934860,231.139069,-41.606468,191.048492,313.639221,-49.337318,175.328873,232.547440,154.491547,193.235931,141.905151,58.393810,202.824554,-16.051634,151.219894,192.147034,62.268986,68.741234,178.384369,64.693703,-61.392628,190.704971,-11.183443,69.651726,167.680542,147.408325,352.303619,239.087524,292.607880,358.667725,195.413376,44.617500,,,,,,,,,
2009,16.741667,163.228989,184.019302,310.266388,58.591438,171.721268,306.006561,284.062683,182.923996,221.597870,288.791199,191.419830,305.987305,150.324066,224.430603,-19.807775,-54.362324,172.389236,66.318222,358.985168,191.857483,-45.135101,269.209290,191.385284,-36.366901,-51.529480,185.821075,147.734436,267.670593,177.712097,50.631062,365.736206,214.875381,129.524033,156.509521,170.457199,227.006180,283.269012,180.747467,134.520813,76.050789,157.963181,231.123337,-41.463280,191.303467,313.559357,-49.331871,175.355423,232.494675,154.511520,193.183334,141.907257,58.295868,203.005203,-16.077219,151.221039,192.153152,62.258732,68.743011,178.363464,64.671402,-61.397976,190.718185,-11.214825,69.640778,167.696121,147.388916,352.333923,239.074707,292.604553,358.678131,195.411819,44.604172,,,,,,,,,
2010,16.750000,163.225830,184.011093,310.259399,58.588352,171.727097,305.989471,284.073303,182.939987,221.616257,288.813446,191.467300,305.986908,150.343430,224.344437,-19.802452,-54.317215,172.335663,66.269989,358.997772,191.834061,-45.138802,269.215088,191.335358,-36.372280,-51.515289,185.808212,147.691879,267.767578,177.521011,50.660995,365.742035,214.887512,129.521423,156.509048,170.485077,226.999115,283.273895,180.754471,134.527252,76.059395,157.986511,231.118118,-41.433090,191.368698,313.512390,-49.313217,175.364471,232.457153,154.508026,193.205139,141.853683,58.416283,202.760376,-16.088768,151.244751,192.096085,62.248173,68.762749,178.311462,64.654411,-61.350723,190.661880,-11.233158,69.651962,167.677353,147.378876,352.309021,239.155350,292.570496,358.687744,195.398468,44.609146,,,,,,,,,
2011,16.758333,163.221588,184.060257,310.241028,58.587616,171.765030,305.964905,284.065765,182.968475,221.624985,288.785614,191.526474,305.991608,150.354248,224.320877,-19.805128,-54.271271,172.329498,66.225182,358.993256,191.820190,-45.122517,269.207550,191.270874,-36.379276,-51.498753,185.810593,147.664536,267.791595,177.254684,50.699760,365.741272,214.896942,129.537460,156.513855,170.481934,226.987244,283.272644,180.735962,134.528259,76.058327,158.027100,231.090622,-41.431911,191.404861,313.484314,-49.303970,175.411652,232.424652,154.543243,193.163544,141.897018,58.508297,202.604446,-16.156815,151.260529,192.074219,62.243233,68.777451,178.261078,64.639427,-61.246872,190.592133,-11.274074,69.634521,167.546326,147.351486,352.315765,239.182617,292.587830,358.693756,195.386841,44.619385,,,,,,,,,
2012,16.766667,163.207291,184.065979,310.232697,58.587116,171.764252,305.949463,284.063293,182.978500,221.637207,288.769501,191.522781,306.008179,150.358826,224.321136,-19.803371,-54.194477,172.223099,66.189011,359.004150,191.778320,-45.116367,269.215515,191.228928,-36.374908,-51.480434,185.799835,147.636948,267.825653,177.412476,50.660248,365.745850,214.899628,129.546005,156.513428,170.483658,226.992661,283.283875,180.734543,134.543137,76.060600,158.016663,231.076248,-41.470188,191.455566,313.415436,-49.281719,175.399658,232.382019,154.566696,193.091568,141.915054,58.520653,202.562927,-16.163439,151.280182,192.048813,62.248074,68.798973,178.209259,64.636452,-61.173477,190.540237,-11.295649,69.639442,167.478027,147.346390,352.287781,239.207932,292.608246,358.704041,195.377640,44.619755,,,,,,,,,
2013,16.775000,163.182266,184.095428,310.241852,58.563911,171.768951,305.943573,284.047577,182.999588,221.650986,288.752777,191.393051,306.015656,150.361557,224.322205,-19.804981,-54.161705,172.226532,66.164261,359.010376,191.767242,-45.104736,269.226013,191.240280,-36.361397,-51.462635,185.803452,147.613647,267.783813,177.504639,50.652893,365.745331,214.902512,129.550415,156.490601,170.490646,226.997391,283.280914,180.742645,134.549927,76.050728,158.018478,231.074600,-41.484306,191.465347,313.403931,-49.287560,175.416672,232.346359,154.569397,193.082565,141.920654,58.458630,202.605011,-16.118999,151.283157,192.034683,62.262943,68.807610,178.198288,64.649155,-61.128471,190.526947,-11.316394,69.641273,167.476761,147.348526,352.294250,239.163315,292.642426,358.704254,195.394821,44.641884,,,,,,,,,
2014,16.783333,163.168732,184.090302,310.255280,58.546558,171.775589,305.949158,284.040283,182.969879,221.673248,288.713104,191.365036,306.081451,150.355865,224.313644,-19.793600,-54.147488,172.227875,66.158447,359.016937,191.770538,-45.069130,269.229706,191.256683,-36.346523,-51.448223,185.803223,147.604706,267.752258,177.351196,50.698059,365.733459,214.919449,129.577911,156.432190,170.531067,227.019318,283.279877,180.733154,134.561157,76.044289,157.998184,231.084213,-41.495304,191.462021,313.399139,-49.285763,175.429337,232.343567,154.564255,193.096542,141.925079,58.453289,202.576065,-16.094810,151.276718,192.028732,62.281548,68.823990,178.175797,64.667419,-61.092430,190.515457,-11.308311,69.645470,167.470856,147.359436,352.272858,239.152618,292.682007,358.699707,195.405685,44.654301,,,,,,,,,
2015,16.791667,163.147614,184.119156,310.254852,58.535339,171.797516,305.951630,284.010040,182.965607,221.688400,288.670105,191.368134,306.093109,150.347748,224.301865,-19.789034,-54.143246,172.219284,66.163513,359.016632,191.768219,-45.037094,269.223328,191.274780,-36.323780,-51.446522,185.820038,147.611633,267.793030,177.480286,50.669781,365.713165,214.940826,129.602325,156.412872,170.544312,227.021194,283.268616,180.723419,134.568176,76.032928,158.018936,231.090912,-41.496403,191.482086,313.401276,-49.282719,175.462982,232.347809,154.550659,193.106216,141.930420,58.453056,202.561432,-16.085258,151.271698,192.019012,62.291508,68.821663,178.172043,64.686424,-61.081467,190.514023,-11.303564,69.652306,167.466476,147.373276,352.248383,239.138351,292.722504,358.686310,195.384506,44.657696,,,,,,,,,
2016,16.800000,163.143127,184.131149,310.258636,58.541981,171.798676,305.961456,283.979462,183.077972,221.752167,288.646240,191.350555,306.117767,150.351944,224.294342,-19.782398,-54.165012,172.221619,66.195320,359.013611,191.752747,-45.019733,269.217865,191.253799,-36.318768,-51.451733,185.804413,147.625290,267.772552,177.514709,50.672100,365.706329,214.938644,129.616058,156.406006,170.538361,227.024826,283.260986,180.713242,134.574860,76.030403,158.005417,231.095947,-41.480629,191.504517,313.401428,-49.281105,175.443481,232.360321,154.549515,193.105301,141.934845,58.454651,202.537949,-16.070282,151.271210,192.007248,62.297104,68.823441,178.148911,64.701530,-61.077118,190.471252,-11.282337,69.664131,167.461044,147.382523,352.275146,239.092560,292.774750,358.674133,195.432297,44.683964,,,,,,,,,
2017,16.808333,163.141403,184.173141,310.254730,58.539814,171.828278,305.968811,283.968231,183.085663,221.758881,288.629944,191.342346,306.133667,150.354462,224.276031,-19.777147,-54.176159,172.223343,66.209641,359.000214,191.754791,-45.011883,269.204315,191.226288,-36.316235,-51.456299,185.826218,147.641449,267.737671,177.204529,50.768227,365.688080,214.957718,129.625305,156.403748,170.577454,227.037766,283.254822,180.731827,134.583130,76.031448,158.035522,231.100327,-41.467007,191.527069,313.399017,-49.276108,175.448334,232.375351,154.551102,193.109009,141.941299,58.455418,202.559814,-16.057842,151.271072,192.001740,62.310410,68.821045,178.161011,64.712395,-61.091312,190.439316,-11.242058,69.693802,167.599472,147.410828,352.355591,238.994141,292.857697,358.640381,195.582336,44.790913,,,,,,,,,
2018,16.816667,163.141083,184.174942,310.258636,58.549515,171.816422,305.966980,283.968079,183.090744,221.755081,288.624664,191.344894,306.136993,150.358673,224.266998,-19.777956,-54.182606,172.180496,66.214165,358.995392,191.750351,-45.019142,269.205719,191.168869,-36.324028,-51.471420,185.818924,147.642365,267.764221,177.099777,50.775932,365.681580,214.958496,129.619919,156.401505,170.590576,227.028580,283.253845,180.725815,134.579544,76.036728,158.039047,231.094025,-41.446865,191.552307,313.398224,-49.268047,175.430359,232.387344,154.551819,193.109390,141.932770,58.457104,202.569351,-16.058111,151.276917,191.961853,62.299168,68.824211,178.155136,64.710945,-61.119316,190.355118,-11.223610,69.712440,167.643753,147.406357,352.328705,239.017548,292.862762,358.641113,195.399231,44.674400,,,,,,,,,
2019,16.825000,163.138733,184.214371,310.240936,58.551796,171.839249,305.952911,283.963409,183.096252,221.748276,288.614227,191.355453,306.121033,150.366928,224.239532,-19.789909,-54.184807,172.191238,66.201950,359.002777,191.741425,-45.027428,269.202545,191.129028,-36.336929,-51.475922,185.815552,147.645020,267.772888,177.104614,50.771282,365.681854,214.980682,129.612717,156.438843,170.551132,227.000946,283.252441,180.724472,134.571548,76.039955,158.061005,231.083450,-41.442936,191.582321,313.390839,-49.275826,175.441986,232.384995,154.551910,193.105942,141.923843,58.458843,202.596344,-16.069101,151.286224,191.938202,62.283478,68.820786,178.149231,64.699440,-61.168892,190.274658,-11.204390,69.714218,167.639633,147.400970,352.368652,238.967163,292.898041,358.652405,195.412888,44.669868,,,,,,,,,
2020,16.833333,163.125381,184.215225,310.226776,58.544933,171.880630,305.939362,283.949097,183.087265,221.744965,288.570984,191.390945,306.137634,150.366272,224.228989,-19.801649,-54.185280,172.165909,66.201317,359.000732,191.727661,-45.030685,269.201660,191.103302,-36.346352,-51.473221,185.817276,147.634079,267.762543,177.126038,50.770538,365.694153,214.989777,129.628860,156.427460,170.588211,226.988525,283.246887,180.737274,134.571747,76.035835,158.080856,231.076660,-41.441299,191.608963,313.387451,-49.273758,175.480133,232.378738,154.548431,193.109726,141.915436,58.456562,202.576004,-16.084412,151.278397,191.929352,62.276203,68.820976,178.141678,64.689240,-61.211536,190.223709,-11.153889,69.704689,167.646240,147.389130,352.320404,238.998337,292.923462,358.661682,195.435760,44.669460,,,,,,,,,
2021,16.841667,163.072235,184.196243,310.130188,58.532829,171.913864,305.923523,283.931274,183.044922,221.746643,288.519043,191.374130,306.144165,150.353043,224.213791,-19.814238,-54.199448,172.144867,66.186249,359.002197,191.715317,-45.031769,269.199097,191.098328,-36.352715,-51.476662,185.818771,147.625122,267.801666,177.441376,50.676342,365.695099,215.000015,129.647369,156.415298,170.576569,226.977066,283.236816,180.759171,134.573547,76.022278,158.107101,231.067810,-41.457031,191.647293,313.368134,-49.287823,175.503876,232.359222,154.543121,193.119995,141.907120,58.523319,202.462402,-16.155432,151.269821,191.919601,62.269508,68.805481,178.135910,64.677460,-61.269234,190.111160,-11.137296,69.656441,167.550659,147.372787,352.778107,238.153488,293.386078,358.661743,195.508774,44.680645,,,,,,,,,
2022,16.850000,163.061188,184.230484,310.116516,58.494282,171.995316,305.900360,283.895081,183.038589,221.750092,288.474701,191.339554,306.164673,150.343140,224.210678,-19.816416,-54.202988,172.148315,66.168785,358.988220,191.726425,-45.008823,269.194458,191.120850,-36.347847,-51.479973,185.815918,147.613159,267.732849,177.389618,50.701195,365.678528,215.012634,129.676895,156.388763,170.598221,226.968185,283.212006,180.780365,134.579956,76.004829,158.119873,231.057236,-41.471107,191.672897,313.356781,-49.292088,175.533798,232.336029,154.533234,193.127365,141.907303,58.512253,202.436493,-16.164940,151.245880,191.884995,62.266457,68.797409,178.108902,64.673584,-61.288258,189.996643,-11.119163,69.634796,167.523148,147.374680,352.707520,238.193466,293.402069,358.628784,195.734756,44.818169,,,,,,,,,
