0,0.000000,291.434937,0.673234,137.062881,294.954803,-6.616581,506.976593,294.940704,15.403156,328.034119,35.217312,-9.531716,512.010498,182.200821,-5.418139,434.579010,183.105270,-5.718224,471.009399,183.733566,-7.672033,507.825256,182.000275,-3.490142,398.164459,180.919128,2.984290,363.853333,180.111710,0.178534,137.132172,28.146673,3.260792,331.908112,178.929474,33.871044,250.975342,179.673050,14.952715,330.067566,179.383621,26.779655,291.235870,178.231918,16.258074,171.610184,177.480652,27.490383,210.756287,24.844604,-6.311084,133.969757
1,0.008333,291.435608,0.680044,137.064697,294.961700,-6.587753,506.973877,294.945099,15.424577,328.034790,35.226574,-9.510299,512.008484,182.228775,-5.353697,434.578979,183.115021,-5.689967,471.007324,183.736023,-7.653619,507.824493,182.007843,-3.471301,398.161346,180.948059,3.012533,363.876556,180.120636,0.206851,137.134949,28.150743,3.277373,331.908936,178.934891,33.895676,250.972839,179.680115,14.971419,330.068848,179.392090,26.801411,291.233795,178.239380,16.301256,171.613464,177.487839,27.522240,210.758865,24.872673,-6.254206,133.987442
2,0.016667,291.432770,0.662826,137.065750,294.958130,-6.618720,506.976440,294.941498,15.391378,328.036041,35.216160,-9.531752,512.010071,182.191086,-5.419615,434.565491,183.104889,-5.727059,471.011536,183.733673,-7.671682,507.829956,182.004181,-3.485581,398.165039,180.921494,2.971631,363.863129,180.113785,0.182001,137.131210,28.150824,3.266913,331.905609,178.930618,33.877979,250.976242,179.677750,14.957922,330.066040,179.386948,26.780563,291.237122,178.228195,16.266518,171.610413,177.483704,27.506372,210.755569,24.827078,-6.345664,133.954956
3,0.025000,291.432861,0.675519,137.068573,294.966675,-6.604710,506.973022,294.946259,15.413903,328.033203,35.222290,-9.517438,512.008850,182.202118,-5.408400,434.573822,183.111481,-5.704227,471.007904,183.739899,-7.659075,507.825195,182.006607,-3.471663,398.158905,180.943008,2.997970,363.877106,180.118652,0.192415,137.132645,28.151947,3.278424,331.904053,178.934647,33.883469,250.977097,179.664368,14.975638,330.068298,179.392670,26.796215,291.234009,178.232651,16.283281,171.609421,177.486893,27.519470,210.755936,24.840273,-6.311908,133.964996
4,0.033333,291.434967,0.667660,137.064728,294.956848,-6.604356,506.972839,294.936188,15.425544,328.032166,35.211880,-9.530672,512.013489,182.191376,-5.413314,434.563080,183.109619,-5.707648,471.006866,183.736206,-7.663820,507.823303,182.000458,-3.482370,398.159607,180.941544,2.982668,363.883820,180.123489,0.193676,137.128464,28.149069,3.268283,331.906342,178.930222,33.874641,250.974335,179.674469,14.958793,330.068542,179.386063,26.788807,291.231445,178.231277,16.270592,171.610977,177.481842,27.498365,210.753586,24.791193,-6.409104,133.934647
5,0.041667,291.434662,0.680550,137.063507,294.958282,-6.588978,506.970398,294.946899,15.421222,328.034454,35.220215,-9.521086,512.011658,182.226608,-5.359614,434.579681,183.110794,-5.703016,471.010406,183.737823,-7.666236,507.828705,182.001297,-3.489269,398.160614,180.945282,2.987295,363.885803,180.125488,0.204989,137.132919,28.153316,3.268004,331.907532,178.937958,33.892021,250.978256,179.665176,14.970020,330.071472,179.391144,26.795462,291.238586,178.241165,16.290249,171.614960,177.487595,27.511608,210.761688,24.843512,-6.312598,133.963760
6,0.050000,291.434113,0.675435,137.063736,294.962006,-6.601583,506.971649,294.937225,15.430486,328.034393,35.216854,-9.522838,512.008728,182.175003,-5.456876,434.562347,183.107361,-5.714073,471.006897,183.733383,-7.674751,507.828705,182.000153,-3.485633,398.158264,180.924530,2.993800,363.852051,180.116898,0.194718,137.132034,28.150398,3.269229,331.903229,178.932404,33.881615,250.974564,179.674362,14.961986,330.065277,179.388626,26.786818,291.234802,178.232895,16.283680,171.608826,177.479202,27.496756,210.758774,24.852394,-6.291696,133.972290
7,0.058333,291.434326,0.664686,137.064941,294.963593,-6.614979,506.975952,294.942780,15.398489,328.035553,35.217506,-9.529481,512.009949,182.200836,-5.417703,434.577240,183.109131,-5.713998,471.011353,183.738037,-7.666492,507.830933,182.004089,-3.484531,398.163055,180.928360,3.008823,363.847168,180.117142,0.183958,137.133820,28.152124,3.269521,331.905334,178.933060,33.884182,250.973434,179.663834,14.974005,330.068054,179.388596,26.783850,291.236877,178.230316,16.269400,171.612122,177.480515,27.494190,210.760208,24.822720,-6.351083,133.951248
8,0.066667,291.431488,0.680976,137.067108,294.957428,-6.592445,506.964630,294.944946,15.417757,328.032379,35.217506,-9.518560,512.009338,182.225464,-5.357811,434.579620,183.110245,-5.694209,471.004242,183.737961,-7.657531,507.824585,182.003326,-3.471749,398.158936,180.930573,3.020155,363.844025,180.118073,0.197388,137.132538,28.152424,3.277666,331.906036,178.933456,33.893520,250.970963,179.662674,14.977646,330.066467,179.389526,26.792946,291.230743,178.241257,16.298346,171.613037,177.484024,27.505171,210.757767,24.857327,-6.276995,133.978241
9,0.075000,291.434601,0.675631,137.065567,294.955994,-6.601887,506.975952,294.944458,15.409407,328.034332,35.225170,-9.525786,512.012695,182.228668,-5.366809,434.582520,183.111176,-5.713645,471.008972,183.737488,-7.674213,507.828064,182.002136,-3.488627,398.162476,180.929855,3.006514,363.852997,180.113281,0.186793,137.132263,28.152714,3.270412,331.906982,178.936523,33.888832,250.973373,179.677078,14.962474,330.068878,179.391708,26.787477,291.238556,178.230057,16.271181,171.613068,177.484726,27.501978,210.759277,24.837999,-6.328632,133.962936
10,0.083333,291.432495,0.679012,137.067886,294.959381,-6.607810,506.973572,294.944214,15.408916,328.033905,35.220531,-9.528193,512.008545,182.225540,-5.372373,434.581482,183.102341,-5.716918,471.009216,183.739090,-7.664884,507.824066,182.005402,-3.477679,398.161560,180.940231,2.987009,363.880432,180.110413,0.184230,137.129883,28.156715,3.277500,331.904327,178.932938,33.888172,250.974152,179.662720,14.972767,330.068298,179.388428,26.789230,291.234619,178.241119,16.292849,171.609039,177.483109,27.508913,210.759354,24.852940,-6.288240,133.973465
11,0.091667,291.433929,0.675162,137.067139,294.966217,-6.611357,506.977386,294.945038,15.408947,328.035187,35.216297,-9.522671,512.009949,182.195312,-5.416102,434.562653,183.110748,-5.704098,471.007385,183.731888,-7.670338,507.830750,182.001770,-3.486440,398.160492,180.939438,2.969477,363.885925,180.116165,0.184183,137.128738,28.150429,3.275107,331.907227,178.931549,33.881516,250.976151,179.679840,14.968464,330.068420,179.387848,26.788420,291.235321,178.225327,16.274418,171.613342,177.486191,27.512939,210.758759,24.834877,-6.332488,133.962845
12,0.100000,291.435242,0.673762,137.066650,294.961945,-6.609015,506.974030,294.945251,15.413339,328.033539,35.220531,-9.520715,512.007446,182.229263,-5.360156,434.576813,183.109222,-5.707210,471.002441,183.735931,-7.666479,507.826202,182.004547,-3.483129,398.158600,180.944748,2.991197,363.882080,180.125153,0.200802,137.132690,28.153828,3.276689,331.903503,178.933426,33.879387,250.970963,179.659805,14.970157,330.065979,179.389679,26.787487,291.233734,178.232040,16.277878,171.610321,177.484467,27.504801,210.756119,24.842609,-6.308692,133.964310
13,0.108333,291.433838,0.674418,137.066086,294.955200,-6.596063,506.972504,294.941895,15.402571,328.034332,35.220203,-9.520982,512.007568,182.197433,-5.413630,434.566498,183.110168,-5.702817,471.005981,183.734436,-7.664814,507.827332,182.002991,-3.482943,398.160431,180.939713,2.984151,363.878967,180.116669,0.183159,137.130844,28.151495,3.278081,331.906586,178.935547,33.883457,250.973495,179.675156,14.964969,330.066864,179.386551,26.779432,291.235077,178.227631,16.265318,171.611465,177.484314,27.504438,210.758804,24.831059,-6.331378,133.957809
