0,0.000000,314.925385,-0.295421,137.198349,326.632629,-5.258342,517.314392,58.834381,-5.437305,527.587952,210.607590,19.864887,488.399719,211.660141,-2.130537,520.266052,209.683456,39.844742,453.476318,199.676376,-1.929021,145.322037,331.896576,68.930191,328.143494,198.864548,18.668304,176.114044,199.048233,42.919079,209.918030,35.510410,59.526772,338.776611,204.021835,78.794731,332.634796,208.697372,58.552319,416.724304,207.170181,71.729599,375.960144,201.427719,72.796547,289.166107,199.722015,64.229675,246.419739,44.292580,-3.905847,148.120300
1,0.008333,314.932495,-0.282436,137.197952,326.632843,-5.252367,517.310852,58.835957,-5.446018,527.584778,210.607315,19.859072,488.399353,211.662399,-2.127131,520.264771,209.685776,39.845367,453.472778,199.681168,-1.916821,145.321152,331.901123,68.932831,328.141022,198.865753,18.672810,176.112946,199.046417,42.913990,209.915604,35.519081,59.538746,338.775360,204.022095,78.787659,332.634186,208.699020,58.550533,416.722534,207.168747,71.718658,375.961792,201.428711,72.797890,289.165466,199.722763,64.233238,246.415375,44.277569,-3.928772,148.111618
2,0.016667,314.929718,-0.276670,137.196716,326.634918,-5.240339,517.311829,58.843136,-5.417362,527.583740,210.608215,19.872742,488.397827,211.663345,-2.109416,520.265015,209.685776,39.857052,453.476593,199.679413,-1.908533,145.322845,331.898560,68.944366,328.142517,198.866745,18.686829,176.114914,199.052765,42.937141,209.918610,35.514503,59.541744,338.779572,204.024155,78.812195,332.639832,208.698410,58.563110,416.726013,207.171600,71.739243,375.961853,201.428497,72.815819,289.168182,199.730118,64.252846,246.416458,44.278904,-3.920644,148.113403
3,0.025000,314.931885,-0.281588,137.194992,326.635773,-5.257921,517.310791,58.841267,-5.441601,527.586060,210.608917,19.873074,488.393616,211.664825,-2.120051,520.263062,209.681595,39.841835,453.473816,199.679169,-1.919010,145.323303,331.898071,68.934921,328.139648,198.863220,18.671764,176.113174,199.048294,42.921146,209.916794,35.509113,59.528294,338.777466,204.020615,78.796844,332.634735,208.697739,58.556602,416.723877,207.168930,71.725197,375.959473,201.425751,72.791649,289.167267,199.725952,64.240646,246.410858,44.274818,-3.933149,148.106827
4,0.033333,314.932159,-0.279591,137.196869,326.633759,-5.262083,517.310974,58.836147,-5.444147,527.587891,210.605621,19.863350,488.396362,211.660553,-2.132241,520.264893,209.677902,39.837746,453.476440,199.680389,-1.921666,145.321854,331.897095,68.928856,328.143433,198.865250,18.668947,176.112656,199.047699,42.915413,209.921463,35.504356,59.515545,338.775726,204.019638,78.789955,332.633240,208.698578,58.555561,416.721344,207.167480,71.724754,375.962524,201.422562,72.791718,289.167419,199.729431,64.243889,246.413864,44.272408,-3.933931,148.112701
5,0.041667,314.927582,-0.278553,137.198029,326.633148,-5.252856,517.312988,58.838207,-5.436497,527.585693,210.608948,19.864885,488.398651,211.663422,-2.120661,520.268127,209.688507,39.852062,453.475861,199.683365,-1.913388,145.321350,331.899078,68.937050,328.142181,198.864853,18.673813,176.112259,199.047897,42.917530,209.921692,35.512936,59.531792,338.781464,204.024445,78.797516,332.636475,208.700912,58.555294,416.723969,207.171677,71.732803,375.961334,201.429092,72.798447,289.168396,199.725372,64.240936,246.418991,44.277668,-3.924998,148.112564
6,0.050000,314.929840,-0.278837,137.197052,326.635712,-5.242955,517.310242,58.843704,-5.424924,527.582764,210.605179,19.870377,488.399139,211.664566,-2.116286,520.262146,209.690796,39.859814,453.473541,199.681992,-1.910253,145.320236,331.898407,68.941879,328.142487,198.868958,18.677399,176.112930,199.048950,42.927917,209.918381,35.521427,59.546261,338.777557,204.023392,78.803535,332.634796,208.700653,58.564381,416.722870,207.171310,71.739433,375.962799,201.425400,72.796974,289.166382,199.724609,64.239029,246.421432,44.277241,-3.926230,148.113235
7,0.058333,314.929901,-0.283708,137.196640,326.634918,-5.256784,517.313477,58.839310,-5.432967,527.588257,210.606689,19.867064,488.398865,211.663834,-2.128326,520.267151,209.684052,39.847725,453.476135,199.675812,-1.923122,145.323517,331.898865,68.930527,328.144897,198.864426,18.670504,176.110886,199.044693,42.922417,209.917786,35.514587,59.538898,338.778381,204.021896,78.803558,332.633270,208.697250,58.556141,416.722626,207.165359,71.728745,375.962830,201.422882,72.795250,289.168274,199.719788,64.229172,246.420670,44.271046,-3.936992,148.111435
8,0.066667,314.932068,-0.280905,137.197937,326.631744,-5.253146,517.308167,58.836376,-5.436132,527.583130,210.606979,19.865164,488.397461,211.664566,-2.131189,520.263184,209.683426,39.846333,453.475189,199.677307,-1.913058,145.324554,331.898102,68.934105,328.143219,198.866989,18.675823,176.111145,199.046661,42.914162,209.919571,35.510818,59.534279,338.774902,204.024033,78.804108,332.631439,208.697861,58.561718,416.721558,207.165710,71.723976,375.962952,201.422501,72.795464,289.164001,199.727219,64.232445,246.419159,44.274246,-3.934917,148.111755
9,0.075000,314.928589,-0.282533,137.194122,326.634369,-5.247464,517.311157,58.839050,-5.432417,527.586914,210.609100,19.871099,488.399170,211.663925,-2.119859,520.264893,209.687912,39.853241,453.477600,199.680573,-1.909810,145.326126,331.899323,68.931961,328.144409,198.866165,18.679678,176.114075,199.051422,42.925346,209.919296,35.515499,59.531807,338.778961,204.023621,78.797905,332.634796,208.704056,58.558548,416.724243,207.170517,71.729591,375.963531,201.426605,72.792061,289.170898,199.726074,64.240555,246.418304,44.274715,-3.932071,148.112015
10,0.083333,314.930969,-0.275206,137.195160,326.631653,-5.255990,517.313416,58.839554,-5.433886,527.586426,210.603531,19.864473,488.400665,211.661179,-2.120693,520.266663,209.686676,39.853878,453.475861,199.680618,-1.908127,145.322327,331.899445,68.941772,328.141663,198.864883,18.674427,176.114944,199.050507,42.925240,209.918961,35.512714,59.536350,338.777069,204.022018,78.802383,332.634155,208.698425,58.556194,416.723907,207.169342,71.739868,375.963440,201.424423,72.802078,289.165924,199.725403,64.244270,246.418808,44.275208,-3.927614,148.111008
11,0.091667,314.928894,-0.279287,137.198349,326.633118,-5.261908,517.316406,58.833832,-5.442937,527.589966,210.607086,19.864367,488.398651,211.663879,-2.124772,520.270081,209.679916,39.843719,453.478516,199.675247,-1.928404,145.318619,331.897003,68.931519,328.141571,198.861877,18.665363,176.112854,199.047256,42.913960,209.917557,35.511528,59.531853,338.775177,204.018463,78.794029,332.638275,208.694824,58.553238,416.722656,207.168121,71.728905,375.964661,201.423782,72.796234,289.167114,199.720825,64.236069,246.417175,44.272781,-3.932230,148.111343
12,0.100000,314.932098,-0.279087,137.194061,326.633667,-5.251915,517.310364,58.841187,-5.425634,527.587952,210.609222,19.869705,488.397736,211.664383,-2.117258,520.266418,209.689346,39.857628,453.474976,199.676758,-1.917842,145.319214,331.899811,68.937286,328.144592,198.866135,18.672401,176.112091,199.049835,42.924980,209.917862,35.516621,59.539951,338.776978,204.020020,78.800804,332.640259,208.698868,58.562794,416.722961,207.168365,71.734848,375.962646,201.425278,72.801605,289.168243,199.726883,64.241364,246.418213,44.275650,-3.928258,148.110977
13,0.108333,314.933044,-0.271225,137.197220,326.632568,-5.254280,517.313293,58.839767,-5.429223,527.586487,210.608810,19.871347,488.398651,211.662460,-2.122997,520.264526,209.689194,39.853905,453.476318,199.683517,-1.909001,145.320267,331.902557,68.939598,328.144928,198.866302,18.675974,176.111725,199.052216,42.919331,209.919495,35.517570,59.534561,338.777954,204.020523,78.792023,332.641327,208.699524,58.554020,416.723633,207.172150,71.737328,375.960327,201.426331,72.795044,289.167999,199.728592,64.239288,246.417511,44.276405,-3.929067,148.108978
14,0.116667,314.926880,-0.286965,137.195129,326.633026,-5.252240,517.312866,58.838146,-5.433241,527.587036,210.608200,19.868597,488.398743,211.661316,-2.119152,520.265564,209.684967,39.844231,453.477509,199.686493,-1.907630,145.320145,331.895721,68.927391,328.145233,198.863968,18.671595,176.112823,199.049088,42.922230,209.919006,35.510983,59.532196,338.777924,204.020798,78.795242,332.639465,208.695679,58.554745,416.722870,207.171448,71.736801,375.960236,201.424438,72.791702,289.168060,199.721359,64.233284,246.419769,44.270824,-3.935467,148.110321
15,0.125000,314.927826,-0.289516,137.196289,326.634430,-5.253823,517.314026,58.839462,-5.430195,527.587219,210.607330,19.863989,488.398926,211.661285,-2.126731,520.263794,209.683853,39.847305,453.475189,199.680466,-1.918405,145.318253,331.896973,68.939003,328.143707,198.864746,18.673010,176.111084,199.049408,42.925762,209.917343,35.508724,59.531612,338.773956,204.019592,78.802162,332.635529,208.698349,58.561241,416.726868,207.168610,71.738663,375.960938,201.423294,72.801796,289.166290,199.722183,64.232529,246.418777,44.277546,-3.925959,148.111832
16,0.133333,314.929901,-0.287931,137.193634,326.634827,-5.242363,517.313232,58.838505,-5.442235,527.586548,210.605682,19.860710,488.399719,211.661011,-2.130106,520.268250,209.685989,39.855358,453.476166,199.680740,-1.921641,145.316406,331.897614,68.938843,328.143494,198.865601,18.670845,176.111206,199.051224,42.927418,209.918991,35.512245,59.532856,338.776978,204.018906,78.799973,332.638275,208.699936,58.556740,416.725250,207.168198,71.737282,375.964233,201.423859,72.799149,289.166779,199.724014,64.239876,246.418808,44.274956,-3.929667,148.108307
17,0.141667,314.928070,-0.280097,137.193100,326.633667,-5.247964,517.313538,58.845299,-5.426777,527.588440,210.606674,19.868340,488.402802,211.664383,-2.122956,520.268127,209.689865,39.858742,453.479614,199.680084,-1.912778,145.317169,331.898254,68.935738,328.144989,198.864868,18.680035,176.113327,199.050095,42.926575,209.920441,35.516666,59.538425,338.776642,204.021469,78.797661,332.639282,208.699112,58.557529,416.725067,207.168564,71.732620,375.964630,201.425232,72.799736,289.171417,199.730698,64.242615,246.417831,44.277920,-3.920426,148.110229
18,0.150000,314.932159,-0.277216,137.192322,326.633270,-5.250402,517.313477,58.837936,-5.441731,527.588989,210.604340,19.863768,488.400696,211.661835,-2.125507,520.267517,209.680756,39.844383,453.478821,199.680481,-1.912069,145.319366,331.897614,68.929680,328.142456,198.864075,18.673292,176.111893,199.046204,42.919552,209.916809,35.507347,59.525852,338.775848,204.019058,78.787003,332.639343,208.698593,58.554790,416.723846,207.168503,71.725227,375.961670,201.421112,72.786911,289.169830,199.725571,64.238632,246.415283,44.291794,-3.905477,148.114929
19,0.158333,314.930481,-0.273830,137.198486,326.635193,-5.242468,517.314941,58.845249,-5.419960,527.588562,210.605286,19.868896,488.402557,211.665436,-2.114164,520.270447,209.687393,39.860920,453.474579,199.681702,-1.912019,145.321350,331.898987,68.937119,328.144165,198.864273,18.671928,176.112579,199.048035,42.923946,209.919418,35.514996,59.537605,338.776398,204.021423,78.802597,332.638947,208.698776,58.568218,416.727081,207.169907,71.741043,375.962524,201.422333,72.797066,289.169861,199.723938,64.240654,246.419266,44.272060,-3.933762,148.107239
20,0.166667,314.927856,-0.285310,137.195984,326.635437,-5.250255,517.311096,58.835491,-5.430044,527.588318,210.604797,19.861813,488.400604,211.661667,-2.127515,520.266052,209.687469,39.858471,453.474243,199.680511,-1.913914,145.317932,331.895569,68.937164,328.144684,198.865509,18.673119,176.110199,199.045731,42.917000,209.911697,35.515079,59.538586,338.774414,204.020416,78.807426,332.636078,208.694885,58.557213,416.720795,207.166672,71.738640,375.961609,201.421585,72.796867,289.168091,199.721481,64.234116,246.416504,44.276894,-3.930823,148.110992
21,0.175000,314.925659,-0.295464,137.191910,326.636169,-5.245195,517.312378,58.840729,-5.432024,527.586609,210.606796,19.862654,488.400787,211.663406,-2.133644,520.268250,209.687607,39.852642,453.477753,199.680450,-1.921364,145.315079,331.899414,68.933815,328.144226,198.867676,18.671017,176.110001,199.048752,42.924576,209.921478,35.513802,59.533947,338.773621,204.020401,78.798370,332.636230,208.698456,58.551399,416.724792,207.172501,71.730804,375.962067,201.422745,72.790207,289.170135,199.723572,64.235291,246.416687,44.268955,-3.941226,148.108490
22,0.183333,314.928070,-0.283166,137.195099,326.632233,-5.247788,517.313293,58.840363,-5.428342,527.587280,210.606445,19.868439,488.399719,211.664337,-2.105203,520.268372,209.686188,39.853863,453.479401,199.675568,-1.918393,145.317078,331.896332,68.933250,328.143280,198.866989,18.679415,176.110626,199.048355,42.924789,209.917480,35.510902,59.532730,338.776733,204.019058,78.797935,332.637939,208.699860,58.560570,416.724243,207.172653,71.739029,375.960541,201.426285,72.792526,289.169098,199.724457,64.241051,246.417114,44.274235,-3.921376,148.115021
