0,0.000000,158.974243,28.643431,-9.056005,477.683502,-6.919107,-301.624481,112.827179,-6.109903,-0.582571,496.172272,-8.935210,-27.591059,95.692574,-6.817248,-272.984589,489.617279,-9.314266,-144.623978,449.996429,-4.808049,-141.620651,104.418846,-0.804127,-118.941544,216.354706,53.340210,-125.507278,174.511887,43.013176,-122.571274,260.819550,56.469425,-128.957321,126.940430,12.215302,-293.125793,303.704956,45.799419,-132.667084,413.319489,0.679361,-138.637253,377.939453,13.108161,-136.991074,343.685059,32.243645,-135.950592
1,0.010000,308.977264,28.645103,-9.055426,477.683441,-6.925309,-301.626038,112.823936,-6.113441,-0.583290,496.170837,-8.939072,-27.591648,95.694038,-6.818244,-272.985504,489.615692,-9.318008,-144.627396,449.994507,-4.818765,-141.620193,104.413132,-0.812145,-118.941399,216.358032,53.347473,-125.505836,174.512054,43.006561,-122.568115,260.817902,56.460690,-128.953949,286.941254,12.216744,-293.122040,303.702789,45.790733,-132.664871,413.318665,0.682218,-138.637161,377.937500,13.110822,-136.988800,343.690216,32.243092,-135.950058
2,0.020000,308.977783,28.643885,-9.058201,477.682770,-6.924086,-301.625702,112.827507,-6.108274,-0.586224,496.173676,-8.934518,-27.592457,95.696770,-6.816024,-272.987396,489.614502,-9.315062,-144.628372,449.995605,-4.808363,-141.621277,104.423332,-0.795188,-118.940254,216.351303,53.339634,-125.509499,174.511520,43.010525,-122.571144,260.821686,56.470982,-128.955536,286.942169,12.221922,-293.126282,303.704773,45.798588,-132.664825,413.319427,0.688726,-138.636322,377.938263,13.108488,-136.991272,343.683868,32.236279,-135.953720
3,0.030000,308.975769,28.642809,-9.055851,477.682220,-6.928196,-301.627228,112.825294,-6.115180,-0.587946,496.172394,-8.940978,-27.591425,95.696121,-6.818524,-272.987732,489.616882,-9.319668,-144.624344,449.997803,-4.815559,-141.621765,104.419594,-0.804300,-118.941261,216.354691,53.344437,-125.506294,174.511978,43.009583,-122.567383,260.822113,56.468914,-128.952240,286.942169,12.218378,-293.123322,303.703156,45.793125,-132.666092,413.318420,0.684365,-138.637543,377.937592,13.101974,-136.988785,343.690643,32.245941,-135.950806
4,0.040000,308.976746,28.646130,-9.056808,477.683380,-6.918494,-301.625732,112.826927,-6.105715,-0.586932,496.171967,-8.932824,-27.592447,95.695946,-6.810278,-272.986664,489.615021,-9.318040,-144.626221,449.997986,-4.805107,-141.623627,104.417526,-0.804246,-118.939392,216.351868,53.339397,-125.508919,174.506683,43.009228,-122.571953,260.820374,56.466194,-128.958817,286.944031,12.219210,-293.125183,303.704865,45.799469,-132.665024,413.316925,0.684701,-138.636337,377.938629,13.105956,-136.990631,343.687195,32.247025,-135.952240
5,0.050000,308.976135,28.643967,-9.057660,477.682617,-6.927281,-301.625061,112.825249,-6.108635,-0.584027,496.171356,-8.944020,-27.593136,95.696777,-6.816067,-272.982727,489.615234,-9.322001,-144.626633,449.998077,-4.816082,-141.622253,104.416168,-0.810967,-118.941956,216.356506,53.344410,-125.506889,174.511246,43.006706,-122.571419,260.821899,56.470535,-128.956726,286.940643,12.214070,-293.127289,303.703827,45.791069,-132.667526,413.318390,0.677215,-138.636993,377.939087,13.105730,-136.987793,343.690887,32.245392,-135.950882
6,0.060000,308.974609,28.644657,-9.059649,477.684235,-6.926423,-301.624420,112.826653,-6.110972,-0.582687,496.174744,-8.935925,-27.591787,95.694168,-6.816451,-272.986847,489.615906,-9.315584,-144.625824,449.997955,-4.815249,-141.623001,104.422142,-0.792967,-118.943535,216.354614,53.348545,-125.509384,174.510574,43.011307,-122.573875,260.818909,56.465229,-128.956497,286.940552,12.221069,-293.127869,303.704987,45.799591,-132.667282,413.320801,0.683379,-138.636993,377.938324,13.102748,-136.989532,343.689178,32.244171,-135.951248
7,0.070000,308.977234,28.648289,-9.057760,477.683380,-6.921448,-301.624084,112.822395,-6.113190,-0.585100,496.172455,-8.942223,-27.591799,95.692360,-6.818523,-272.985596,489.613831,-9.314967,-144.626724,449.996063,-4.817776,-141.622360,104.422134,-0.796236,-118.943726,216.353577,53.343994,-125.505539,174.513458,43.009430,-122.568962,260.820679,56.465664,-128.953430,286.940948,12.212790,-293.125824,303.703949,45.794266,-132.668488,413.320526,0.687658,-138.636581,377.938599,13.104727,-136.987366,343.690216,32.250568,-135.948257
8,0.080000,308.977020,28.644548,-9.056971,477.684204,-6.925776,-301.625183,112.828217,-6.109958,-0.584454,496.173340,-8.934090,-27.590693,95.694252,-6.810733,-272.985931,489.617065,-9.313713,-144.626343,449.994446,-4.812953,-141.621216,104.417900,-0.803355,-118.942451,216.356598,53.344685,-125.508759,174.508743,43.010792,-122.571640,260.814911,56.463818,-128.957413,286.941376,12.220385,-293.126099,303.701447,45.797070,-132.665115,413.320099,0.684348,-138.635651,377.939026,13.108460,-136.988037,343.681458,32.232792,-135.952316
9,0.090000,308.976044,28.639975,-9.056375,477.682861,-6.929829,-301.626740,112.826729,-6.108234,-0.586497,496.171936,-8.943479,-27.589449,95.694588,-6.817605,-272.984711,489.616119,-9.319066,-144.626038,449.999146,-4.815361,-141.620483,104.418358,-0.802700,-118.944351,216.359177,53.343754,-125.508133,174.513016,43.008335,-122.570030,260.820465,56.469681,-128.956772,286.942261,12.219501,-293.126282,303.703156,45.791386,-132.665726,413.320709,0.685162,-138.634628,377.937988,13.109350,-136.989838,343.687073,32.234844,-135.951370
10,0.100000,308.977509,28.645332,-9.054244,477.682495,-6.929589,-301.626099,112.826454,-6.112982,-0.582409,496.170685,-8.943147,-27.591352,95.693794,-6.819601,-272.987305,489.615295,-9.317060,-144.626205,449.996643,-4.814361,-141.622604,104.423820,-0.794368,-118.943222,216.355072,53.347919,-125.508118,174.514664,43.013554,-122.567253,260.819885,56.467457,-128.954620,286.943787,12.214961,-293.127258,303.701019,45.787498,-132.666290,413.319519,0.677957,-138.637375,377.938232,13.105161,-136.989151,343.689056,32.235676,-135.950699
11,0.110000,308.974762,28.644575,-9.056963,477.680115,-6.927699,-301.623199,112.827583,-6.106616,-0.582877,496.172211,-8.938296,-27.592197,95.697029,-6.816053,-272.985962,489.614655,-9.316221,-144.624756,449.999390,-4.814496,-141.621307,104.422867,-0.795454,-118.943008,216.358856,53.352673,-125.506149,174.508423,43.008911,-122.569832,260.820435,56.468643,-128.958099,286.939911,12.216540,-293.125885,303.703979,45.796738,-132.664886,413.320892,0.690956,-138.638321,377.937927,13.111345,-136.988968,343.683350,32.238556,-135.949997
12,0.120000,308.975677,28.647266,-9.055665,477.681854,-6.929527,-301.626068,112.826332,-6.116833,-0.583748,496.172028,-8.937937,-27.589842,95.693657,-6.812526,-272.984497,489.615570,-9.319814,-144.627594,449.996185,-4.805085,-141.620270,104.419724,-0.805053,-118.940201,216.352631,53.337849,-125.506653,174.508652,43.004822,-122.565964,260.821625,56.463821,-128.955551,286.939453,12.214828,-293.124756,303.701355,45.787525,-132.665009,413.320282,0.681775,-138.636795,377.938965,13.106406,-136.990097,343.682922,32.232620,-135.951263
