0,0.000000,317.895294,26.797134,-8.447829,486.393494,-6.525546,-297.071564,121.695129,-6.848198,0.144277,504.748657,-8.929208,-28.792957,105.882103,-10.062490,-271.671417,497.327148,-8.669525,-143.692032,296.876678,7.283318,-291.309692,312.357391,45.034798,-132.087708,387.757477,13.845630,-136.155380,353.025787,32.540405,-134.964294,423.194092,0.491688,-138.212982,458.705627,-4.751288,-140.381088,269.135834,53.978317,-128.565552,224.838776,49.635693,-125.117004,183.441803,38.334568,-122.138618,147.463791,17.121628,-119.706367,113.850288,-3.020766,-117.717712
1,0.010000,317.893829,26.793991,-8.442821,486.390381,-6.533122,-297.071533,121.697960,-6.845963,0.145729,504.749115,-8.937733,-28.790379,105.882912,-10.067180,-271.673920,497.327393,-8.667424,-143.690842,296.872192,7.267243,-291.309875,312.360626,45.030926,-132.082535,387.758911,13.833799,-136.152847,353.025726,32.533535,-134.959641,423.191864,0.481588,-138.210495,458.709076,-4.751558,-140.379791,269.139923,53.981007,-128.561356,224.843704,49.630936,-125.117462,183.440903,38.334751,-122.130501,147.464020,17.117727,-119.707970,113.848839,-3.024307,-117.717949
2,0.020000,317.895325,26.796408,-8.449058,486.391663,-6.517902,-297.071228,121.697266,-6.841682,0.146593,504.750977,-8.927835,-28.793436,105.884865,-10.052461,-271.672424,497.324799,-8.664982,-143.690613,296.875763,7.279813,-291.309143,312.356995,45.040325,-132.088455,387.758606,13.844337,-136.156006,353.027649,32.545010,-134.964233,423.190186,0.483566,-138.212769,458.703766,-4.745686,-140.382111,269.132904,53.974236,-128.564636,224.837997,49.630451,-125.118507,183.436188,38.336094,-122.138260,147.463638,17.118271,-119.711914,113.852333,-3.006283,-117.717041
3,0.030000,317.893677,26.792742,-8.444958,486.393188,-6.529069,-297.071289,121.695297,-6.851417,0.147959,504.749908,-8.938594,-28.792278,105.881142,-10.068300,-271.674561,497.328552,-8.670074,-143.688889,296.874634,7.267715,-291.310333,312.360992,45.039005,-132.086441,387.757172,13.838256,-136.153259,353.027130,32.536690,-134.959335,423.192688,0.477038,-138.211929,458.705078,-4.760508,-140.378632,269.130951,53.969067,-128.562149,224.836395,49.611191,-125.114082,183.438400,38.328739,-122.137207,147.454224,17.099270,-119.706902,113.849930,-3.022174,-117.718185
4,0.040000,317.897034,26.801252,-8.448184,486.393372,-6.522906,-297.070282,121.701950,-6.835650,0.146304,504.750061,-8.930292,-28.792032,105.886505,-10.062085,-271.674133,497.325867,-8.660183,-143.690002,296.877411,7.287262,-291.311005,312.357269,45.039333,-132.086426,387.759125,13.843448,-136.155167,353.024017,32.544651,-134.964920,423.193390,0.490861,-138.213440,458.706848,-4.748702,-140.381958,269.137939,53.980133,-128.565384,224.838776,49.625694,-125.116646,183.441605,38.344257,-122.139206,147.459061,17.115875,-119.708328,113.852280,-3.011785,-117.717781
5,0.050000,317.895325,26.797686,-8.446530,486.392151,-6.523479,-297.070312,121.697929,-6.847209,0.148164,504.748596,-8.935246,-28.792910,105.885971,-10.064219,-271.673004,497.325287,-8.663086,-143.690094,296.878510,7.276706,-291.307159,312.357025,45.030937,-132.082993,387.758484,13.842520,-136.152283,353.023438,32.543011,-134.961731,423.195038,0.483943,-138.212738,458.707794,-4.750041,-140.381729,269.139038,53.980171,-128.562378,224.841919,49.630840,-125.113876,183.440765,38.344707,-122.136307,147.457779,17.108711,-119.709618,113.848000,-3.025233,-117.717155
6,0.060000,317.898712,26.800407,-8.445283,486.393188,-6.514602,-297.067108,121.700912,-6.841628,0.149111,504.749542,-8.932280,-28.795809,105.887566,-10.060613,-271.672699,497.351990,-8.792720,-143.657669,296.877716,7.279466,-291.307861,312.360962,45.042088,-132.085037,387.761658,13.850286,-136.152420,353.026672,32.549625,-134.959015,423.195129,0.482150,-138.211716,458.707855,-4.749710,-140.381592,269.132446,53.968304,-128.564590,224.843414,49.633347,-125.115784,183.439651,38.335148,-122.137367,147.463730,17.116203,-119.708824,113.856316,-3.007282,-117.716522
7,0.070000,317.892670,26.792698,-8.445457,486.392273,-6.515144,-297.067139,121.697220,-6.846513,0.148803,504.749847,-8.934879,-28.790684,105.888977,-10.054294,-271.669830,497.316833,-8.702188,-143.661942,296.877655,7.279906,-291.305817,312.359711,45.037254,-132.083511,387.757599,13.839427,-136.152359,353.023834,32.544746,-134.960831,423.195374,0.489880,-138.210785,458.705017,-4.751626,-140.376007,269.136536,53.977444,-128.559814,224.841492,49.631516,-125.113396,183.440201,38.343014,-122.134148,147.460052,17.108862,-119.708031,113.852142,-3.014349,-117.716049
8,0.080000,317.895203,26.801233,-8.445750,486.394623,-6.513792,-297.067383,121.696602,-6.844507,0.147458,504.750061,-8.934329,-28.790834,105.886169,-10.061255,-271.674408,497.324768,-8.668023,-143.678452,296.876770,7.276678,-291.309326,312.359344,45.038254,-132.086288,387.759491,13.844364,-136.153473,353.025970,32.543613,-134.961716,423.198517,0.486814,-138.211136,458.705933,-4.751099,-140.377853,269.136261,53.976589,-128.564072,224.838104,49.624065,-125.118729,183.446121,38.347637,-122.133217,147.458771,17.107384,-119.710152,113.854256,-3.012579,-117.716454
9,0.090000,317.893555,26.800077,-8.447050,486.395599,-6.519541,-297.066956,121.696587,-6.846948,0.146396,504.748535,-8.932861,-28.792635,105.890182,-10.064760,-271.674377,497.329163,-8.658194,-143.692032,296.877655,7.282495,-291.309082,312.360260,45.042866,-132.084320,387.758301,13.847995,-136.150925,353.030212,32.549683,-134.957291,423.194427,0.482872,-138.211288,458.707581,-4.742416,-140.381149,269.137573,53.978127,-128.562347,224.844711,49.631763,-125.117455,183.442184,38.341164,-122.136848,147.465469,17.119274,-119.710960,113.853828,-3.014889,-117.717651
