0,0.000000,308.740601,37.511414,-7.423489,478.452850,-6.250236,-301.464996,112.545868,-5.155519,0.515299,497.665558,-8.653881,-27.098169,95.996231,-6.737722,-273.384552,489.422791,-9.155384,-144.212830,451.126984,-2.478199,-141.318207,104.577728,-0.494183,-118.573524,214.736267,57.533371,-125.189171,287.166626,20.463221,-293.873749,303.727600,59.039497,-132.428940,173.518127,45.048378,-122.306648,259.034576,63.449265,-128.553131,381.216339,24.449776,-137.266205,415.191376,7.706672,-138.623306,344.609650,44.207279,-135.075836
1,0.010000,308.739563,37.504730,-7.424266,478.454468,-6.254756,-301.467438,112.547714,-5.158780,0.515080,497.662842,-8.660395,-27.097887,95.997162,-6.737306,-273.384033,489.421844,-9.170448,-144.212799,451.127686,-2.480416,-141.319946,104.574875,-0.506859,-118.573013,214.738144,57.524872,-125.189796,287.166504,20.463488,-293.877869,303.727539,59.033367,-132.428131,173.517395,45.043022,-122.304970,259.034607,63.441166,-128.554123,381.219635,24.445482,-137.264404,415.190552,7.696638,-138.621735,344.611206,44.206539,-135.075607
2,0.020000,308.741455,37.511215,-7.424399,478.451416,-6.250120,-301.465454,112.549278,-5.148302,0.512446,497.663727,-8.657792,-27.096441,96.000633,-6.728222,-273.384491,489.422699,-9.189581,-144.205917,451.130127,-2.477866,-141.320450,104.577141,-0.502718,-118.572937,214.736664,57.518154,-125.189972,287.165955,20.460442,-293.877411,303.726257,59.038097,-132.426193,173.514343,45.041515,-122.305565,259.035706,63.446724,-128.556198,381.217346,24.443010,-137.268387,415.189728,7.694100,-138.624130,344.611908,44.209679,-135.076172
3,0.030000,308.740753,37.508133,-7.421246,478.451324,-6.254637,-301.465698,112.549583,-5.152803,0.514424,497.663727,-8.666274,-27.096651,95.999733,-6.742321,-273.386322,489.419128,-9.200104,-144.203506,451.128601,-2.480966,-141.320908,104.577484,-0.507939,-118.573830,214.736496,57.519829,-125.189453,287.165863,20.458122,-293.874664,303.726410,59.029327,-132.425476,173.517914,45.044891,-122.307693,259.036713,63.449642,-128.553070,381.216736,24.439476,-137.267944,415.192688,7.699378,-138.625381,344.610535,44.200912,-135.074402
4,0.040000,308.740082,37.511410,-7.422863,478.452789,-6.257309,-301.466705,112.548248,-5.150348,0.513879,497.665100,-8.660742,-27.093544,95.999916,-6.742787,-273.385620,489.420197,-9.163839,-144.209961,451.127380,-2.480989,-141.321472,104.577171,-0.498572,-118.573120,214.740021,57.522423,-125.189888,287.165497,20.458576,-293.875610,303.726593,59.037544,-132.430695,173.517441,45.047409,-122.308784,259.037811,63.451893,-128.557159,381.217316,24.445379,-137.265381,415.190460,7.702093,-138.626907,344.608704,44.203083,-135.078812
5,0.050000,308.738251,37.499149,-7.424078,478.452484,-6.256787,-301.467010,112.547028,-5.154092,0.514823,497.664551,-8.658222,-27.094351,95.997932,-6.743491,-273.381927,489.422760,-9.162335,-144.214905,451.127289,-2.478700,-141.320221,104.574486,-0.512620,-118.572762,214.743439,57.524895,-125.191566,287.166077,20.460110,-293.873688,303.726166,59.030476,-132.428543,173.519287,45.052872,-122.299355,259.036072,63.449749,-128.553879,381.219788,24.447474,-137.268829,415.189819,7.697157,-138.625229,344.609192,44.206055,-135.077148
6,0.060000,308.738037,37.504364,-7.423425,478.453674,-6.254873,-301.465363,112.549950,-5.149920,0.512747,497.664459,-8.655650,-27.096235,95.997574,-6.735677,-273.382935,489.422760,-9.188947,-144.208496,451.126678,-2.480480,-141.319382,104.576469,-0.505084,-118.571541,214.738678,57.522377,-125.189232,287.167328,20.458797,-293.872406,303.723694,59.029690,-132.427078,173.519669,45.062862,-122.303711,259.034180,63.444824,-128.554459,381.219391,24.443016,-137.267944,415.188416,7.695757,-138.624542,344.607910,44.205761,-135.076508
7,0.070000,308.738770,37.503830,-7.425883,478.454163,-6.256840,-301.465179,112.547615,-5.152643,0.512609,497.656738,-8.703839,-27.070807,95.996490,-6.735385,-273.382996,489.420715,-9.160807,-144.211014,451.128357,-2.479803,-141.321213,104.576317,-0.502760,-118.571648,214.738052,57.523087,-125.191078,287.167511,20.467911,-293.877869,303.724182,59.029377,-132.428955,173.519043,45.046249,-122.306084,259.036041,63.450867,-128.555054,381.217834,24.441713,-137.266739,415.189148,7.690899,-138.622360,344.611176,44.205364,-135.078018
8,0.080000,308.739044,37.508232,-7.421721,478.453094,-6.260634,-301.465973,112.546410,-5.156912,0.515546,497.664124,-8.675741,-27.084610,95.998756,-6.733603,-273.380951,489.421814,-9.161672,-144.214005,451.127350,-2.484295,-141.320038,104.574821,-0.507737,-118.572052,214.737137,57.527294,-125.187042,287.166565,20.465309,-293.877686,303.725891,59.034294,-132.425415,173.516724,45.043137,-122.310371,259.032043,63.446068,-128.556793,381.216980,24.441475,-137.266327,415.187836,7.697024,-138.622757,344.611115,44.200180,-135.078964
9,0.090000,308.736908,37.507954,-7.422740,478.452698,-6.259263,-301.467682,112.546837,-5.155659,0.513162,497.666412,-8.660492,-27.096256,95.998734,-6.736962,-273.382660,489.420898,-9.160466,-144.217819,451.126648,-2.485332,-141.319885,104.575127,-0.509321,-118.573662,214.739532,57.525639,-125.189423,287.166901,20.462410,-293.876434,303.726990,59.033726,-132.427109,173.521469,45.048477,-122.304367,259.034851,63.444450,-128.555298,381.216064,24.434219,-137.268341,415.189911,7.697206,-138.623230,344.610229,44.205429,-135.079163
